"Row ID","Order ID","Order Date","Customer ID","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Price"
9062,"CA-2015-136420",11/20/2015,"CS-12250","San Diego","California",92024,"West","OFF-LA-10002762","Office Supplies","Labels",50.12
9063,"CA-2016-101623",2/28/2016,"RR-19525","New York City","New York",10035,"East","OFF-FA-10003495","Office Supplies","Fasteners",36.48
9064,"US-2014-151015",10/14/2014,"BD-11500","Chicago","Illinois",60653,"Central","OFF-PA-10002581","Office Supplies","Paper",322.19
9065,"US-2014-151015",10/14/2014,"BD-11500","Chicago","Illinois",60653,"Central","OFF-BI-10000343","Office Supplies","Binders",2.95
9066,"US-2014-151015",10/14/2014,"BD-11500","Chicago","Illinois",60653,"Central","OFF-PA-10001184","Office Supplies","Paper",19.14
9067,"CA-2017-152968",5/26/2017,"BM-11785","Harrisonburg","Virginia",22801,"South","TEC-AC-10000521","Technology","Accessories",23.08
9068,"CA-2016-150077",2/4/2016,"MS-17365","Rockville","Maryland",20852,"East","TEC-PH-10002890","Technology","Phones",90.48
9069,"CA-2016-106278",9/2/2016,"BM-11140","Des Moines","Washington",98198,"West","FUR-CH-10003061","Furniture","Chairs",215.98
9070,"CA-2016-106278",9/2/2016,"BM-11140","Des Moines","Washington",98198,"West","OFF-EN-10003567","Office Supplies","Envelopes",65.94
9071,"CA-2017-147550",12/4/2017,"KE-16420","Philadelphia","Pennsylvania",19134,"East","FUR-FU-10001918","Furniture","Furnishings",11.35
9072,"CA-2015-136105",6/12/2015,"SZ-20035","Columbus","Indiana",47201,"Central","OFF-ST-10002444","Office Supplies","Storage",24.56
9073,"CA-2016-142524",9/4/2016,"MB-18085","Springfield","Missouri",65807,"Central","OFF-EN-10003286","Office Supplies","Envelopes",16.56
9074,"CA-2016-142524",9/4/2016,"MB-18085","Springfield","Missouri",65807,"Central","TEC-AC-10000109","Technology","Accessories",279.95
9075,"CA-2014-136336",4/21/2014,"DB-13555","Henderson","Kentucky",42420,"South","OFF-ST-10002574","Office Supplies","Storage",828.84
9076,"US-2015-136259",11/5/2015,"CB-12415","Lakewood","Ohio",44107,"East","OFF-BI-10000773","Office Supplies","Binders",7.22
9077,"US-2015-136259",11/5/2015,"CB-12415","Lakewood","Ohio",44107,"East","OFF-SU-10004661","Office Supplies","Supplies",27.20
9078,"US-2014-124625",11/3/2014,"SP-20650","Omaha","Nebraska",68104,"Central","TEC-AC-10003280","Technology","Accessories",89.97
9079,"CA-2016-108105",2/16/2016,"GW-14605","Henderson","Kentucky",42420,"South","FUR-FU-10003773","Furniture","Furnishings",318.08
9080,"CA-2016-108105",2/16/2016,"GW-14605","Henderson","Kentucky",42420,"South","OFF-BI-10002412","Office Supplies","Binders",5.80
9081,"CA-2017-166898",9/11/2017,"KH-16630","Santa Ana","California",92704,"West","TEC-PH-10002564","Technology","Phones",143.95
9082,"CA-2017-166898",9/11/2017,"KH-16630","Santa Ana","California",92704,"West","OFF-PA-10002262","Office Supplies","Paper",19.44
9083,"CA-2017-169005",11/2/2017,"BG-11035","Springfield","Virginia",22153,"South","OFF-AR-10000246","Office Supplies","Art",5.56
9084,"CA-2015-104038",2/6/2015,"LO-17170","Suffolk","Virginia",23434,"South","OFF-ST-10002554","Office Supplies","Storage",146.73
9085,"CA-2015-104038",2/6/2015,"LO-17170","Suffolk","Virginia",23434,"South","OFF-PA-10002751","Office Supplies","Paper",29.90
9086,"CA-2016-126102",9/10/2016,"DV-13465","Los Angeles","California",90049,"West","OFF-BI-10004318","Office Supplies","Binders",276.78
9087,"CA-2016-143406",9/26/2016,"LR-17035","Houston","Texas",77041,"Central","OFF-AP-10001564","Office Supplies","Appliances",93.03
9088,"CA-2016-143406",9/26/2016,"LR-17035","Houston","Texas",77041,"Central","FUR-CH-10000513","Furniture","Chairs",454.97
9089,"CA-2015-150308",12/15/2015,"RR-19525","Cary","North Carolina",27511,"South","TEC-PH-10001433","Technology","Phones",246.17
9090,"CA-2016-131093",9/17/2016,"TS-21610","Springfield","Ohio",45503,"East","OFF-ST-10002790","Office Supplies","Storage",295.40
9091,"US-2017-148831",10/13/2017,"AH-10210","Louisville","Kentucky",40214,"South","OFF-ST-10002974","Office Supplies","Storage",348.56
9092,"CA-2015-162950",6/28/2015,"DW-13585","Troy","Ohio",45373,"East","OFF-PA-10003177","Office Supplies","Paper",15.55
9093,"CA-2015-162950",6/28/2015,"DW-13585","Troy","Ohio",45373,"East","FUR-BO-10001918","Furniture","Bookcases",482.94
9094,"US-2015-132836",6/1/2015,"AJ-10945","Detroit","Michigan",48227,"Central","TEC-PH-10001299","Technology","Phones",299.98
9095,"US-2015-132836",6/1/2015,"AJ-10945","Detroit","Michigan",48227,"Central","OFF-BI-10004224","Office Supplies","Binders",403.68
9096,"US-2015-132836",6/1/2015,"AJ-10945","Detroit","Michigan",48227,"Central","TEC-PH-10001300","Technology","Phones",41.90
9097,"US-2015-132836",6/1/2015,"AJ-10945","Detroit","Michigan",48227,"Central","OFF-LA-10004178","Office Supplies","Labels",28.91
9098,"US-2014-158365",4/12/2014,"SV-20785","Bloomington","Indiana",47401,"Central","OFF-PA-10000289","Office Supplies","Paper",32.40
9099,"CA-2017-152933",10/12/2017,"MG-17650","Dallas","Texas",75081,"Central","TEC-PH-10002085","Technology","Phones",369.54
9100,"CA-2017-152933",10/12/2017,"MG-17650","Dallas","Texas",75081,"Central","OFF-PA-10001934","Office Supplies","Paper",10.37
9101,"CA-2017-152933",10/12/2017,"MG-17650","Dallas","Texas",75081,"Central","TEC-AC-10003033","Technology","Accessories",791.88
9102,"CA-2015-163181",11/7/2015,"AB-10105","Houston","Texas",77041,"Central","OFF-AR-10001683","Office Supplies","Art",23.64
9103,"CA-2015-163181",11/7/2015,"AB-10105","Houston","Texas",77041,"Central","OFF-ST-10001713","Office Supplies","Storage",84.78
9104,"CA-2015-163181",11/7/2015,"AB-10105","Houston","Texas",77041,"Central","FUR-FU-10000193","Furniture","Furnishings",64.96
9105,"CA-2015-163181",11/7/2015,"AB-10105","Houston","Texas",77041,"Central","OFF-BI-10000474","Office Supplies","Binders",32.06
9106,"CA-2015-163181",11/7/2015,"AB-10105","Houston","Texas",77041,"Central","OFF-ST-10000129","Office Supplies","Storage",177.65
9107,"CA-2015-163181",11/7/2015,"AB-10105","Houston","Texas",77041,"Central","TEC-MA-10001016","Technology","Machines",287.91
9108,"CA-2015-132941",5/25/2015,"MM-18280","Haltom City","Texas",76117,"Central","OFF-SU-10002557","Office Supplies","Supplies",22.37
9109,"CA-2015-132941",5/25/2015,"MM-18280","Haltom City","Texas",76117,"Central","OFF-PA-10002160","Office Supplies","Paper",32.37
9110,"CA-2015-132941",5/25/2015,"MM-18280","Haltom City","Texas",76117,"Central","TEC-AC-10003095","Technology","Accessories",207.98
9111,"CA-2014-132010",10/13/2014,"MA-17995","Richmond","Virginia",23223,"South","OFF-EN-10003160","Office Supplies","Envelopes",36.40
9112,"CA-2014-132010",10/13/2014,"MA-17995","Richmond","Virginia",23223,"South","TEC-AC-10001542","Technology","Accessories",22.96
9113,"CA-2014-132010",10/13/2014,"MA-17995","Richmond","Virginia",23223,"South","OFF-ST-10003641","Office Supplies","Storage",315.20
9114,"CA-2014-132010",10/13/2014,"MA-17995","Richmond","Virginia",23223,"South","OFF-BI-10002432","Office Supplies","Binders",15.18
9115,"CA-2016-135461",2/7/2016,"EB-13975","Los Angeles","California",90049,"West","TEC-PH-10004094","Technology","Phones",623.96
9116,"CA-2017-153045",1/19/2017,"NS-18505","Philadelphia","Pennsylvania",19140,"East","TEC-PH-10001817","Technology","Phones",429.60
9117,"CA-2017-153045",1/19/2017,"NS-18505","Philadelphia","Pennsylvania",19140,"East","FUR-FU-10002759","Furniture","Furnishings",31.97
9118,"CA-2017-153045",1/19/2017,"NS-18505","Philadelphia","Pennsylvania",19140,"East","FUR-CH-10000309","Furniture","Chairs",887.27
9119,"CA-2017-153045",1/19/2017,"NS-18505","Philadelphia","Pennsylvania",19140,"East","OFF-PA-10003673","Office Supplies","Paper",21.70
9120,"US-2016-155971",6/6/2016,"RB-19795","Los Angeles","California",90036,"West","OFF-LA-10000452","Office Supplies","Labels",22.05
9121,"US-2016-155971",6/6/2016,"RB-19795","Los Angeles","California",90036,"West","OFF-PA-10000210","Office Supplies","Paper",99.90
9122,"CA-2017-122007",3/18/2017,"JK-15325","Los Angeles","California",90032,"West","OFF-AP-10000358","Office Supplies","Appliances",90.86
9123,"CA-2017-162250",11/24/2017,"PR-18880","San Francisco","California",94109,"West","OFF-PA-10002137","Office Supplies","Paper",7.78
9124,"US-2016-158288",11/26/2016,"EH-13945","Philadelphia","Pennsylvania",19120,"East","OFF-BI-10003364","Office Supplies","Binders",78.76
9125,"CA-2016-128916",8/18/2016,"MA-17560","Houston","Texas",77070,"Central","FUR-FU-10001940","Furniture","Furnishings",9.55
9126,"CA-2016-128916",8/18/2016,"MA-17560","Houston","Texas",77070,"Central","FUR-FU-10000320","Furniture","Furnishings",5.34
9127,"CA-2015-157028",11/28/2015,"MA-17995","Las Cruces","New Mexico",88001,"West","OFF-AR-10004441","Office Supplies","Art",8.28
9128,"CA-2017-112473",5/25/2017,"JL-15505","Houston","Texas",77070,"Central","OFF-ST-10002182","Office Supplies","Storage",50.14
9129,"US-2017-147655",9/4/2017,"AS-10045","Redmond","Oregon",97756,"West","OFF-BI-10002931","Office Supplies","Binders",88.07
9130,"CA-2016-130911",3/24/2016,"DC-12850","Cleveland","Ohio",44105,"East","FUR-BO-10004357","Furniture","Bookcases",301.47
9131,"CA-2016-130911",3/24/2016,"DC-12850","Cleveland","Ohio",44105,"East","OFF-AR-10000475","Office Supplies","Art",18.66
9132,"CA-2017-100055",5/28/2017,"MD-17860","Laurel","Maryland",20707,"East","FUR-FU-10001473","Furniture","Furnishings",27.46
9133,"CA-2017-100055",5/28/2017,"MD-17860","Laurel","Maryland",20707,"East","OFF-AP-10001469","Office Supplies","Appliances",125.13
9134,"CA-2015-157805",8/31/2015,"RH-19510","San Diego","California",92037,"West","TEC-PH-10004447","Technology","Phones",555.96
9135,"CA-2016-124254",4/12/2016,"TB-21175","Wilson","North Carolina",27893,"South","OFF-ST-10001469","Office Supplies","Storage",129.55
9136,"CA-2016-124254",4/12/2016,"TB-21175","Wilson","North Carolina",27893,"South","OFF-ST-10000060","Office Supplies","Storage",51.98
9137,"CA-2016-124254",4/12/2016,"TB-21175","Wilson","North Carolina",27893,"South","OFF-PA-10000807","Office Supplies","Paper",10.27
9138,"CA-2014-123400",2/2/2014,"EB-13930","Saint Petersburg","Florida",33710,"South","OFF-BI-10000666","Office Supplies","Binders",18.34
9139,"CA-2014-123400",2/2/2014,"EB-13930","Saint Petersburg","Florida",33710,"South","TEC-PH-10002890","Technology","Phones",180.96
9140,"CA-2014-106971",9/2/2014,"BM-11785","Buffalo Grove","Illinois",60089,"Central","TEC-AC-10000844","Technology","Accessories",475.94
9141,"CA-2017-123029",9/30/2017,"BT-11530","Los Angeles","California",90049,"West","TEC-AC-10002402","Technology","Accessories",159.98
9142,"CA-2016-139409",9/5/2016,"FW-14395","New York City","New York",10011,"East","TEC-PH-10003988","Technology","Phones",43.60
9143,"US-2017-166688",5/20/2017,"RD-19480","Las Vegas","Nevada",89115,"West","OFF-BI-10004040","Office Supplies","Binders",8.29
9144,"US-2017-166688",5/20/2017,"RD-19480","Las Vegas","Nevada",89115,"West","TEC-PH-10004094","Technology","Phones",1123.13
9145,"US-2017-166688",5/20/2017,"RD-19480","Las Vegas","Nevada",89115,"West","OFF-AP-10000358","Office Supplies","Appliances",64.90
9146,"CA-2015-126970",9/20/2015,"TP-21130","Naperville","Illinois",60540,"Central","OFF-BI-10000138","Office Supplies","Binders",2.81
9147,"US-2016-165505",1/23/2016,"CB-12535","Burlington","Vermont","05408","East","TEC-AC-10002926","Technology","Accessories",99.98
9148,"US-2016-165505",1/23/2016,"CB-12535","Burlington","Vermont","05408","East","OFF-AR-10003477","Office Supplies","Art",8.04
9149,"US-2016-165505",1/23/2016,"CB-12535","Burlington","Vermont","05408","East","OFF-ST-10001526","Office Supplies","Storage",1564.29
9150,"US-2014-157070",6/1/2014,"QJ-19255","Detroit","Michigan",48234,"Central","OFF-BI-10001765","Office Supplies","Binders",138.56
9151,"US-2014-157070",6/1/2014,"QJ-19255","Detroit","Michigan",48234,"Central","OFF-AP-10004859","Office Supplies","Appliances",65.52
9152,"US-2015-106873",9/24/2015,"KM-16720","Avondale","Arizona",85323,"West","OFF-AR-10003179","Office Supplies","Art",14.58
9153,"US-2015-106873",9/24/2015,"KM-16720","Avondale","Arizona",85323,"West","TEC-AC-10002345","Technology","Accessories",23.20
9154,"US-2015-106873",9/24/2015,"KM-16720","Avondale","Arizona",85323,"West","OFF-AR-10001246","Office Supplies","Art",16.46
9155,"CA-2016-132990",8/1/2016,"KM-16660","Philadelphia","Pennsylvania",19140,"East","FUR-FU-10004864","Furniture","Furnishings",19.31
9156,"CA-2014-102645",1/23/2014,"IM-15055","Las Vegas","Nevada",89115,"West","OFF-PA-10001804","Office Supplies","Paper",40.08
9157,"CA-2014-134215",8/4/2014,"ML-17395","Bangor","Maine",4401,"East","OFF-AP-10001271","Office Supplies","Appliances",101.96
9158,"CA-2014-134215",8/4/2014,"ML-17395","Bangor","Maine",4401,"East","OFF-PA-10004353","Office Supplies","Paper",259.74
9159,"CA-2014-134215",8/4/2014,"ML-17395","Bangor","Maine",4401,"East","TEC-AC-10002473","Technology","Accessories",255.42
9160,"CA-2016-118934",8/9/2016,"GH-14410","Hendersonville","Tennessee",37075,"South","OFF-BI-10003314","Office Supplies","Binders",4.34
9161,"CA-2016-118934",8/9/2016,"GH-14410","Hendersonville","Tennessee",37075,"South","OFF-BI-10004465","Office Supplies","Binders",11.88
9162,"CA-2016-160108",12/8/2016,"AG-10900","Eau Claire","Wisconsin",54703,"Central","FUR-BO-10003450","Furniture","Bookcases",405.86
9163,"CA-2016-160108",12/8/2016,"AG-10900","Eau Claire","Wisconsin",54703,"Central","FUR-CH-10002335","Furniture","Chairs",680.01
9164,"CA-2015-164007",6/8/2015,"MG-17695","Chicago","Illinois",60610,"Central","TEC-AC-10003433","Technology","Accessories",2.38
9165,"CA-2015-164007",6/8/2015,"MG-17695","Chicago","Illinois",60610,"Central","OFF-AP-10003849","Office Supplies","Appliances",143.13
9166,"CA-2016-100300",6/24/2016,"MJ-17740","San Diego","California",92037,"West","TEC-MA-10000984","Technology","Machines",4476.80
9167,"CA-2016-100300",6/24/2016,"MJ-17740","San Diego","California",92037,"West","OFF-PA-10000418","Office Supplies","Paper",104.85
9168,"CA-2016-100300",6/24/2016,"MJ-17740","San Diego","California",92037,"West","OFF-AP-10001242","Office Supplies","Appliances",241.44
9169,"CA-2016-140571",3/15/2016,"SJ-20125","Jackson","Mississippi",39212,"South","OFF-PA-10001954","Office Supplies","Paper",319.76
9170,"CA-2016-140571",3/15/2016,"SJ-20125","Jackson","Mississippi",39212,"South","OFF-PA-10001954","Office Supplies","Paper",45.68
9171,"US-2016-155768",12/1/2016,"LB-16795","Oxnard","California",93030,"West","FUR-FU-10000448","Furniture","Furnishings",31.96
9172,"US-2016-155768",12/1/2016,"LB-16795","Oxnard","California",93030,"West","OFF-PA-10001357","Office Supplies","Paper",47.90
9173,"US-2016-155768",12/1/2016,"LB-16795","Oxnard","California",93030,"West","OFF-ST-10002292","Office Supplies","Storage",1112.94
9174,"US-2016-155768",12/1/2016,"LB-16795","Oxnard","California",93030,"West","OFF-EN-10001219","Office Supplies","Envelopes",22.92
9175,"CA-2017-119424",6/12/2017,"SB-20185","Kent","Washington",98031,"West","TEC-PH-10002564","Technology","Phones",71.98
9176,"CA-2017-119424",6/12/2017,"SB-20185","Kent","Washington",98031,"West","OFF-PA-10001639","Office Supplies","Paper",19.44
9177,"CA-2016-118178",3/19/2016,"CC-12610","Nashville","Tennessee",37211,"South","OFF-BI-10001153","Office Supplies","Binders",31.09
9178,"CA-2016-166618",11/14/2016,"DP-13000","New York City","New York",10035,"East","TEC-PH-10003356","Technology","Phones",13.98
9179,"CA-2016-166618",11/14/2016,"DP-13000","New York City","New York",10035,"East","OFF-AR-10001725","Office Supplies","Art",23.65
9180,"CA-2017-156776",8/7/2017,"JL-15505","Westminster","California",92683,"West","TEC-PH-10002415","Technology","Phones",707.88
9181,"CA-2017-156776",8/7/2017,"JL-15505","Westminster","California",92683,"West","OFF-BI-10003355","Office Supplies","Binders",11.95
9182,"CA-2017-156776",8/7/2017,"JL-15505","Westminster","California",92683,"West","OFF-BI-10000216","Office Supplies","Binders",31.13
9183,"CA-2017-156776",8/7/2017,"JL-15505","Westminster","California",92683,"West","TEC-AC-10004803","Technology","Accessories",55.76
9184,"CA-2017-156776",8/7/2017,"JL-15505","Westminster","California",92683,"West","OFF-PA-10001970","Office Supplies","Paper",24.56
9185,"CA-2017-156776",8/7/2017,"JL-15505","Westminster","California",92683,"West","FUR-FU-10004848","Furniture","Furnishings",51.75
9186,"CA-2017-156776",8/7/2017,"JL-15505","Westminster","California",92683,"West","FUR-CH-10002317","Furniture","Chairs",207.18
9187,"CA-2017-156776",8/7/2017,"JL-15505","Westminster","California",92683,"West","OFF-AP-10002534","Office Supplies","Appliances",1473.10
9188,"US-2015-130512",8/21/2015,"SM-20320","Allentown","Pennsylvania",18103,"East","OFF-SU-10001935","Office Supplies","Supplies",3.49
9189,"US-2015-130512",8/21/2015,"SM-20320","Allentown","Pennsylvania",18103,"East","TEC-AC-10000290","Technology","Accessories",21.73
9190,"US-2015-130512",8/21/2015,"SM-20320","Allentown","Pennsylvania",18103,"East","OFF-ST-10002574","Office Supplies","Storage",663.07
9191,"US-2015-130512",8/21/2015,"SM-20320","Allentown","Pennsylvania",18103,"East","OFF-BI-10004519","Office Supplies","Binders",99.59
9192,"US-2015-130512",8/21/2015,"SM-20320","Allentown","Pennsylvania",18103,"East","OFF-PA-10003625","Office Supplies","Paper",49.57
9193,"CA-2015-141810",11/2/2015,"BB-10990","San Antonio","Texas",78207,"Central","OFF-BI-10001524","Office Supplies","Binders",29.37
9194,"CA-2015-141810",11/2/2015,"BB-10990","San Antonio","Texas",78207,"Central","TEC-PH-10002200","Technology","Phones",344.70
9195,"CA-2014-146843",11/30/2014,"PB-19150","Avondale","Arizona",85323,"West","OFF-SU-10001664","Office Supplies","Supplies",47.99
9196,"CA-2014-146843",11/30/2014,"PB-19150","Avondale","Arizona",85323,"West","TEC-AC-10002550","Technology","Accessories",102.24
9197,"CA-2014-103310",5/10/2014,"GM-14680","San Jose","California",95123,"West","OFF-PA-10004353","Office Supplies","Paper",39.96
9198,"CA-2014-103310",5/10/2014,"GM-14680","San Jose","California",95123,"West","TEC-PH-10001817","Technology","Phones",1432.00
9199,"CA-2014-103310",5/10/2014,"GM-14680","San Jose","California",95123,"West","OFF-SU-10004737","Office Supplies","Supplies",41.04
9200,"CA-2014-103310",5/10/2014,"GM-14680","San Jose","California",95123,"West","FUR-CH-10002320","Furniture","Chairs",256.78
9201,"CA-2016-152688",10/17/2016,"NR-18550","Perth Amboy","New Jersey",8861,"East","FUR-BO-10001337","Furniture","Bookcases",120.98
9202,"CA-2016-152688",10/17/2016,"NR-18550","Perth Amboy","New Jersey",8861,"East","OFF-BI-10004584","Office Supplies","Binders",315.98
